SapKundeId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
7714080897,,,,,,,,,,,,2598.0,,,,,,,,,,6500.0,,,,,,,,,,,,,,,,,,,,
7714084207,,,,,,,,,,,,,,,,,,,,,,,1497.0,,,,,,,,,,,,,,,,9494.0,,,
7714085221,,,,,,,,,,3995.0,,,1695.0,,,,,,,,,,5489.0,,,,,,,,,995.0,,3995.0,,,,,5893.0,,,
7714085892,,,,,,,,,2598.0,,,,,7698.0,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,
7714086086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.0,,,,,,,,
7714086529,,,,,,,,,,,,,,,,,,,,,,,11165.0,,,,,,,,,,,,,,,,,,,
7714089096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.0,,31182.0,,,,,,1999.0,,
7714089098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0,,,,,,,,
7714089126,,,,,,,,,,,,4843.0,,,,,,,,,,,,,,,,,,,,17447.0,,,,,,,1209.0,,,
7714089152,,,,,,,,,,6795.0,,,,,,,,,,,,,7984.0,,,,,,,,,,,3749.0,,,,,13990.0,,,
7714089207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0,,,,,,,,,,
7714089219,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714089248,,,,,,,,,,25770.0,,,,,,,,,,,,,,,,,,,,,,6480.0,,,,,,,,,,
7714089558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.0,,9205.0,,,,,,,,
7714089618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4898.0,,,,,,,,
7714089664,,,,,,,,,,,,,5600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714090501,,,,,,,,,,,,,,,,,,,,,,799.0,,,699.0,,,,,1798.0,299.0,990.0,,,,,,33897.0,,,,
7714091411,,,,,,,,,,,,,,,,,,,,,,,2495.0,,,,,,,,,,,,,,,,,,,
7714091720,,,,,,,,,,,,,,,,,,,,,,,,,1099.0,,,,,,,,,,,,,,,,,
7714092625,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,999.0,,,,,,,,,,,,
7714094691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599.0,,,,,55410.0,,,
7714095113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,
7714095228,,,,,,,,,,,,,,,,,,,,,,799.0,,,,,,,,,,499.0,,,,,,,,,,
7714095247,,,,,,,,,,,,,,,,,,,,,,3988.0,,,,,,,,,,,,2900.0,,,,,,,,
7714095255,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,
7714095268,,,,,,,,,,2980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714095280,,,,,,,,,,1695.0,,,,,,,,,,,,,,,,,,,,,,1600.0,,,,,,,,,,
7714095350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5994.0,,,,,,,,,,
7714095404,,,,,,,,1579.0,,103079.0,,3427.0,29303.0,,,,,,,,,,21047.0,1690.0,14561.0,272873.0,,,,3480.0,,61260.0,1598.0,236903.0,,,,1995.0,14793.0,3199.0,,
7714095455,,,,,,,,,,,,,,,,,,,,,,24753.0,,3794.0,,,,,,10200.0,,9488.0,,5440.0,,,,,,829.0,,
7714095680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489.0,,17090.0,,,,,,,,
7714095861,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,2499.0,,,,,,,,,,
7714095871,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714095874,,,,,,,,,,3990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714095980,,,,,,,,,,,,,,1299.0,,,,,,,,,3090.0,,,,,,,,,,,,,,,,,,,
7714096107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738.0,,,
7714096322,,,,,,,,,,,,,,,,,,,,,,1995.0,,,,,,,,,,,,,,,,,,,,
7714096503,,,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714096613,,,,,,,899.0,,,,,,,,,,,37500.0,,,,,,,,,,,,3600.0,,,,,,,,,,,1699.0,
7714097251,,,,,,,,,,,,,2850.0,,,,,,,,,,795.0,,,,,,,,,,,,,,,,,,,
7714097466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,,,
7714098097,,,,,,,,,,,,,,,,,,,,,,,500.0,,1395.0,,,,,,,,,,,,,,4951.0,,,
7714099428,,,,,,,,,,990.0,,,1100.0,,,,,,,,,,,,2299.0,,,,,,,2499.0,,2299.0,,,,,,,,
7714100419,,,,1500.0,,1699.0,,,,,,,,,,,,,,,,,62852.0,,,,,,,5997.0,,2299.0,,33498.0,,,,,,,,
7714100427,,,,,,,,,,3793.0,,,,,,,,,,,,,,,,,,,,198.0,,1594.0,,,,,,,,,,
7714101375,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,
7714101476,,,,,,,,,,6060.0,,,,,,,,,,,,,,,,,,,,,,1199.0,,4880.0,,,,,,,,
7714101994,,,,,,,,,,,,,,,,,,,,,,,5385.0,,,,,,,,,,,,,,,,,,,
7714102367,,,,,,1995.0,,,,495.0,,,2000.0,,,,,,,,,,1799.0,,3398.0,,,,899.0,2490.0,,11279.0,,7840.0,,,,,,,,
7714102424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.0,,,,,,,,,,
7714104489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,999.0,1835.0,,,,,,,,
7714104871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.0,,,,
7714105722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4570.0,,,,,,,,
7714106002,,,,,,,,,,,,,,,,,,,,,,1090.0,,,,,,,,,,3490.0,,,,,,,,,,
7714106426,,,,,,,,,,,,,,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714107414,,,,,,,,,,,,,,,,,,,,,,1795.0,11813.0,,,,,,,,,2500.0,,,,,,,,,,
7714107432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980.0,,,,,,,,,,
7714107611,,,,,,,,,,4500.0,,,1295.0,,,,,,,,,399.0,9560.0,,,,,,,,,6489.0,,,,,,,799.0,,,
7714107660,,,,,,,,,,,,,,,,,,,,,,,2890.0,,,,,,,,,,,,,,,,,,,
7714108101,,,,,,,,,1299.0,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,2499.0,,,,
7714108106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.0,,,,,,,,
7714108114,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714108416,,,,,,,,,,107623.0,,,,2899.0,,,,,,,,,995.0,8959.0,,,,,,,,128014.0,,45404.0,,,,,,,,
7714109302,,,,,,,,,,,,,,,,,,,,,,,2694.0,,,,,,,,,,,,,,,,18410.0,,,
7714109590,,,,,,,,,,,,,,1259.0,,,,,,,,,2294.0,,,,,,,,,,,999.0,,,,,4999.0,,,
7714111842,,,,,,,,,,,,,6600.0,,,,,,,,,,,,,,,,800.0,7195.0,,,,2850.0,,,,,,,,
7714112159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.0,,,3980.0,,117517.0,,,,,,,,
7714112171,,,,,,,,,,17982.0,,,,,,,,,,,,,,,,,,,,,,,,59655.0,,,,,,,,
7714112177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18696.0,,,
7714112594,,,,,,,,,1290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714112646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20285.0,,,,,,,,,,,,,
7714112781,,,,,,,,,,8098.0,,,,,,,,,,,,,2499.0,,,,,,,,,2000.0,,,,,,,,,,
7714113822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.0,,,,,,,,,,
7714116141,,,,,,,,,,,,,28142.0,,,,,,,,,,,,,,,,,,,,,1799.0,,,,,,,,
7714118512,649.0,,,,,3280.0,,,2299.0,,,2388.0,,,,,,1500.0,,,,1995.0,7037.0,,,,,,,1200.0,795.0,11789.0,299.0,3473.0,,,,,1009.0,,,
7714121607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4749.0,,,,,,,,
7714121739,,,,,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714123760,,,,,,,,,,,,,,,,,,,,,,,799.0,,,,,,,,,,,899.0,,,,,,,,
7714123775,,,,1998.0,,1990.0,,,1400.0,,,,,,,,,,,,,,5369.0,,4000.0,,,,,5000.0,399.0,,,,,,,,,,,799.0
7714123947,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,
7714124101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6795.0,,,,,,,,,,,,,
7714124115,,,,,,,,,,,,,,,,,,,,,,,5485.0,,,,,,,,,,,,,,,,,,,
7714124171,,,,,,,,,,20075.0,,,1999.0,,,,,,,,,,,,,,,,,5698.0,,29922.0,,2150.0,,,,,14878.0,,,
7714124396,,,,,,,,,,,,11695.0,,,,,,,,,,,,,,,,,,,,,1599.0,,,,,,,,,
7714124496,,,,,,,,,,,,,,,,,,,,,,,,,2199.0,,,,,,,2000.0,,,,,,,,,,
7714125146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12286.0,,,,,,,,,,
7714125218,,,,,,,,,,,,,,4299.0,,,,,,,,,,,,,,,,3999.0,,,,113061.0,,,,,,,,
7714125661,,,,,,,,,,,,,,,,,,,,,,,999.0,,,,,,,,499.0,,,,,,,,,,,
7714127727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,2524.0,,,,,,,,
7714129584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0,,,,,1039.0,,,
7714129631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.0,,,
7714129701,,,,,,,,,,4999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714129745,,,,,,,,,,,,,,,,,,,,,,1095.0,5684.0,7095.0,1200.0,,,,2998.0,1499.0,,,,,,,,,,,,
7714129941,,,,,,,,,,,,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.0,,,
7714130412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13740.0,,,,,,,,
7714130414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345.0,,,,,,,,
7714130456,,,,,,,,,,,,,,,,,,,,,,2994.0,4595.0,,4269.0,,,,1299.0,9097.0,,2600.0,,500.0,,,,,9693.0,,,
7714130880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.0,,,
7714131128,,,,,,,,,,,,,,,,,,,,,,,1099.0,,,,,,,,,,,,,,,,,,,
7714131161,13154.0,4547.0,1699.0,,1299.0,,,1439.0,,,,761504.0,,9073.0,131865.0,,,,,,8380.0,,60114.0,,36845.0,14651.0,,,,15569.0,399.0,11893.0,,899.0,1499.0,,,4996.0,,,,15194.0
7714131408,,,,,,,,,,4990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714131428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6489.0,,,,,,,,
7714131897,,,,,,,,,,1090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714134356,,,,,,,,,,,,,,,,,,,,,,,,,1888.0,,,,,,,1700.0,,,,,,,,,,
7714135715,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714135769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.0,1200.0,,3390.0,,990.0,,,,,,,,
7714135856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.0,,,
7714135898,,,,,,,,,,1290.0,,,3000.0,,,,,,,,,1598.0,3896.0,,,,,,,190.0,3291.0,1345.0,,3550.0,,,,,,,,
7714136603,,,,,,,,,,990.0,,,,,,,,,,,,,,,,,,,,399.0,2199.0,5078.0,,,,,,,,,,
7714136637,,,,,,,,,,3199.0,,,,,,,,,,,,,,,,,,,,,,9980.0,,,,,,,,,,
7714137115,,,,,,,,,,2490.0,,,,,,,,,,,,,,,,,,,,,,59369.0,,3990.0,,,,,,,,
7714137864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,,,,
7714140316,,,,,,,,,,1990.0,,,,,,,,,,,,,,,,,,,,,,3999.0,,,,,,,2199.0,,,
7714140761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,,,,,,,,,,
7714140803,,,,,,,,,,,,,,,,,,,,,,,,,899.0,,,,,,,,,,,,,,,,,
7714141337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.0,,,,,,,,,,
7714141452,,,,,,,,,,40190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714141648,,,,,,1200.0,,,,,,,,,,699.0,,,,,,6700.0,5945.0,,,,,,,,,,,,,,,,12392.0,,,
7714141856,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,,,,33329.0,,12290.0,,,,,,,,
7714142685,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,,,1498.0,2645.0,929.0,,,,,,,699.0,,,
7714142708,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,299.0,,,,,,,,,,,,
7714142755,,,,,,,,,,,,,,,,,,,,,,,1995.0,,,,,,,,,,,,,,,,8825.0,,,
7714142766,,,,,,,6750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714143224,,,,,,,,,,14549.0,,,,,,,,,,,,,,,,,,,,,,4800.0,,,,,,,,,,
7714143442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.0,,,,
7714143474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0,,,,,,,,,,
7714143632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7990.0,,,,,,,,,,
7714143909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10670.0,,,,,,,,
7714143968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499.0,,,,
7714144059,,,,,,,,,,3189.0,,,,,,,,,,,,,,2995.0,,,,,,,,20955.0,,9850.0,,,,,,,,
7714144933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13700.0,,,,,,,,,,
7714146608,,,,,,,,,,31072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714146692,,,,,,,,,,,,,,,,,,32000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714146746,,,,,,,,,,32500.0,,,,,,,,,,,,,,,,,,,,,,4200.0,,,,,,,,,,
7714146812,,,,,,,,,,,2097.0,,,,,,,,,,,,,,3794.0,,,,,2798.0,,2689.0,,,,3292.0,,,10794.0,,,17900.0
7714147678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,2050.0,,,,,,,,
7714149717,,,,,,,,,,,,,,,,,,,,,,,,,2889.0,,,,,,,,,,,,,,,,,
7714149992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.0,,,6999.0,,649.0,,,,,,,,
7714151519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,
7714154467,,,,,,,,,199.0,34259.0,,2378.0,8859.0,,,,,3000.0,,,,9244.0,,3998.0,2696.0,,,,6080.0,38002.0,,16183.0,,1900.0,,,999.0,,1119.0,,,11900.0
7714157339,,,,,,,,,,,,2427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714157384,,,,1290.0,,1600.0,,,,,2595.0,15191.0,2999.0,,,1800.0,,,,,,,,,6979.0,18768.0,,,,209175.0,499.0,12564.0,,,,,,,,,,
7714158281,,,,,,,,,,5400.0,,,,,,,,,,,,,,,,,,,,,,16200.0,,7980.0,,,,,,,,
7714161191,,,,,,,,,,,,,,,,,,,,,,1399.0,,,,,,,,,,,,,,,,,,,,
7714161199,,,,,,,,,,,,,1800.0,,,,,,,,,,2392.0,,,,,,,,499.0,,,499.0,,,,,60086.0,,,
7714162113,,1399.0,,,1039.0,,,,,,,,,,,,,,,,,,1748.0,,,,,,,2698.0,,,,,,,,,399.0,,,
7714162435,,,,,,,,,,,,,,,,,,,,,,,,,4199.0,,,,,1990.0,,,,,,,,,,,,
7714164761,,,,,,,,,,,,,,,,,,,,,,,,,2194.0,,,,,,,,999.0,,,,,,,,,
7714164822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7698.0,,,,,,,,,,
7714164868,,,,,,,,,,,,,,,,,,,,,,1295.0,,,,,,,995.0,,,,,,,,,,,,,
7714164902,,,,,,,,,,,,,,3799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714165041,,,,,,,,,,,,,2500.0,,,,,,,,,800.0,,,,,,,,,,,2598.0,,,,,,,,,
7714165387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6499.0,,,,,,,,,,
7714167005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,,,,,,,,,
7714167173,,,,,,,,,,19999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714167294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5189.0,,,,,,,489.0,,,
7714168318,,,,,,,,,,,,,1195.0,,,,,,,,,,,,,,,,,,,1299.0,,,,,,,,,,
7714170381,,,,,,,,,,15491.0,3098.0,,,3004.0,,,,2000.0,,,,18896.0,9583.0,399.0,2294.0,,,,14379.0,65691.0,499.0,108410.0,,11068.0,,,2499.0,,,,,
7714170726,,,,,,,,,,,899.0,6996.0,1495.0,,,,,,,,,,1299.0,,,,,,,7543.0,,5288.0,,,,,1898.0,,3499.0,,,
7714171364,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,
7714171597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.0,,24320.0,,,,,,,,
7714172295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,
7714173244,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714173839,,,,,,,,,,,,,1500.0,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714174250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.0,,8690.0,,,,,,,,
7714177180,,,,,,5600.0,,1599.0,,16655.0,,5784.0,8085.0,,,699.0,,,,,1338.0,,13760.0,799.0,2998.0,9412.0,,,,,,24531.0,,,,,,,3299.0,,,
7714177526,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714177598,,,,,,,,,,,,,,,,,,,,,,2995.0,,,,,,,,,,,,,,,,,,,,
7714177951,,,,,,,,,,,,,3198.0,,,,,,,,,,,,3199.0,,,,,,,2800.0,,,,,,,,,,
7714178623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,,,,,,,,
7714178876,,,,,,,,,,21800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714179475,,,,,,,,,,25400.0,,,,,,,,,,,,,,,,,,,5980.0,,,4379.0,,15448.0,,,,,,,,
7714180017,,,,,,,,,,58400.0,,,,,,,,,,,,,,,,,,,1995.0,,,999.0,,,,,,,,,,
7714180032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66500.0
7714180419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.0,,,,,,,,
7714180500,,,,,,,,,,,,,,,,,,,,,,1395.0,,,,,,,,,,,,,,,,,,,,
7714181096,,,,,,,,,,,,,,,,,,,,,,,,,,2577.0,,,,,,,,,,,,7197.0,,,,
7714181976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5694.0,,,,,,,,,,
7714181994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,,,,,,,,
7714182565,,,,,,,,,,2299.0,,,,,,,,,,,,,,,,,,,,1699.0,,10185.0,,899.0,,,,,,,,
7714182929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130.0,,,,,,,,
7714183591,,,,,,,,,,7490.0,,,1995.0,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,,,999.0,
7714183595,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714183600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2810.0,,,,,,,,
7714183802,,,,,,,,,,6999.0,,12998.0,3190.0,,,,,,,,,,,,,,,,,,,3990.0,,,,,,,3878.0,,,
7714184321,,,,,,1995.0,,,1200.0,,,,,1549.0,,,,,,,,,,,,,,,,,,7419.0,,,,,,,,,,
7714185097,,,,,,,,,,15679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714185619,,,,,,,1999.0,,,,,2249.0,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,2048.0,,1598.0,
7714186399,,,,,,,,,3298.0,,1699.0,,,,,,,,,,,,,,124946.0,,,,1299.0,98906.0,,,,,,499.0,3998.0,,,,,13899.0
7714187111,,,,,0.0,,,,,,5397.0,,,3980.0,,,,,,,,,1499.0,,,,,,,,,,,,0.0,,,,12992.0,,,
7714188949,,,,,,,,,,,,,,2528.0,,,,,,,,,,,,,,,,,,,,850.0,,,,,739.0,,,
7714189074,6199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,,,,
7714190210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6198.0,,,,
7714193705,,,,,,,,,,,,,1490.0,,,,,,,,,,,,2498.0,,,,499.0,8991.0,,5096.0,,,,,,,,,,15900.0
7714193872,,,,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,20678.0,,,,,,,,,,,,
7714193917,,,,999.0,,,,,,995.0,,1999.0,,,,,,3698.0,,,,11524.0,,,3099.0,,,,6928.0,3698.0,,,,,,,,,,,,
7714194013,,,,,,,,,,4990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714194290,,,,,,,,,,,,,1690.0,,,,,,,,,,,,,,,,1490.0,,,,,3889.0,,,,,,,,
7714194498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198.0,,,,
7714195540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980.0,,,,,,,,,,
7714195552,,,,,,,,,,,,,,,,,,,,,,,1295.0,,,,,,,,,,,,,,,,,,,
7714195790,,,,,,,,,,9990.0,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,
7714195846,,,,,,,,,,,,286942.0,,,85683.0,,,,,,,,,,,52231.0,,,,3035.0,,1200.0,,,,,,,,,,
7714195883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.0,,,
7714196427,,,,,,,,,,,,,1495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714196459,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
7714196792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9830.0,,,,,,,,,,
7714198094,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,,,
7714200402,,,,,,,,,,15599.0,,,,,,,,,,,,,,,,,,,,,,7189.0,,,,,,,,,,
7714200938,,,,,,,,,,,,,,,,,,,,,,1299.0,,,,3699.0,,,,,,,,,,,,5198.0,,,,
7714201758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.0,,,
7714201872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190.0,,,
7714202072,,,,,,,,,,,,,,,,,,,,,,,1489.0,,,,,,,,,,,13129.0,,,,,,,,
7714202647,,,,,,,,,,,,,,13499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714202807,,,,,,,,,,995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714203948,,,,,,,,,,,,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,,,,,,
7714204928,,,,,,,,,9876.0,,16387.0,,,,,,,,,,,2099.0,20687.0,,,,,,4298.0,4478.0,,4684.0,,4040.0,,,,,,,,22699.0
7714206089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380.0,,,,,,,,
7714206114,,,,,,,,,,900.0,,,,,,,,4000.0,,,1059.0,,3825.0,,,,,,1490.0,,,1499.0,,16873.0,,,,,,,,
7714206237,,,,,,,,,,,,,,1699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714207456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.0,,,,,,,,
7714207469,,,,,,,,,,3599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714207540,,,,,,,,,,,,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,,,,,
7714207609,699.0,,,,,,,,,,,,,,,,,,,,,,1898.0,,,,,,,2895.0,,,,,,,,,,,,
7714208184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.0,,,,,,,,
7714208192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,
7714208208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.0,,,,,,,,,,,,,
7714210696,,,,,,,,,,,,4596.0,1299.0,,,895.0,,,,,,,699.0,899.0,,,,,,,,34234.0,1798.0,,,,,,,,,
7714210713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.0,,,,,,,,,,
7714212546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,
7714212551,,,,,,,,,,4050.0,,,,,,,,,,,,,,,,,,,,,,,,9899.0,,,,,,,,
7714212709,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,4799.0,,,,,,,,495.0,,,,,,,,
7714212889,,,,,,,,,,,,,,,,,,,,,,,900.0,,,1999.0,,,,,,,,1899.0,,,,,,,,
7714213583,,,,,,,,,,,,,,,,,,,,,,,,,998.0,,,,,,,,,,,,,,,,,
7714213800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0,,,,,,,,,7597.0,,,,
7714214428,,,,,,,,,,995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714214429,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,
7714215367,,,,,,,,,,,,,,,,,,2200.0,,,,,,,,,,,,,,,,,,,,,,,,
7714215490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980.0,,,,,,,,,,
7714215883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999.0,,,,,,,,,,
7714216294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.0,,,,,,,,,,,,
7714216910,,,,,,,,,,,,,,1199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714217620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995.0,,20260.0,,,,,,,,
7714217782,,,,,,,,,,8494.0,,,,,,,,,,,,,,,,,,,,,,3793.0,,,,,,,,,,
